accession,lighttreatment,lightintensity,leaftype,n_plant,trait,estimate,lowerCI,upperCI
LA0750,shade,low,amphi,10,tau,182.37394292465214,165.23886220149453,200.98791160027315
LA0750,shade,low,amphi,10,lambda,1.1210489544096578,1.0759929435387245,1.163714568320882
LA0750,shade,low,amphi,10,gcl,21.302112666129155,20.84657490481211,21.74415918734585
LA0750,shade,low,amphi,10,gi,0.15080967343781881,0.132718205710718,0.17046662362054202
LA0750,shade,low,amphi,10,gmax,2.100460160977164,1.9956840650141876,2.208632877727369
LA0750,shade,high,amphi,9,tau,252.55135584956597,229.3169760308056,278.91431944429564
LA0750,shade,high,amphi,9,lambda,1.23679466953039,1.188485102760073,1.2846321312322322
LA0750,shade,high,amphi,9,gcl,21.302112666129155,20.84657490481211,21.74415918734585
LA0750,shade,high,amphi,9,gi,0.32138049669912894,0.28203484856424854,0.36327311440797944
LA0750,shade,high,amphi,9,gmax,2.100460160977164,1.9956840650141876,2.208632877727369
LA0750,shade,low,pseudohypo,10,tau,184.53506677532977,167.80121723466448,203.5058532497294
LA0750,shade,low,pseudohypo,10,lambda,1.0978882838573396,1.0549254986380672,1.141016231116186
LA0750,shade,low,pseudohypo,10,gcl,20.064228140002005,19.630753551010727,20.471417973294688
LA0750,shade,low,pseudohypo,10,gi,0.12137481488756607,0.10672073506212543,0.13725373653353776
LA0750,shade,low,pseudohypo,10,gmax,1.4099277115901097,1.3413195774412505,1.48249139909403
LA0750,shade,high,pseudohypo,9,tau,255.61832625666577,232.0555193591602,282.20304038557276
LA0750,shade,high,pseudohypo,9,lambda,1.2108840598605917,1.1636955341183597,1.2590923949822588
LA0750,shade,high,pseudohypo,9,gcl,20.064228140002005,19.630753551010727,20.471417973294688
LA0750,shade,high,pseudohypo,9,gi,0.258665207782252,0.22731190642474225,0.2924674919263277
LA0750,shade,high,pseudohypo,9,gmax,1.4099277115901097,1.3413195774412505,1.48249139909403
LA0750,sun,high,amphi,11,tau,252.3777207106903,230.27190918354873,278.4096657260799
LA0750,sun,high,amphi,11,lambda,1.3484574882835871,1.2963721868325826,1.4006644770384273
LA0750,sun,high,amphi,11,gcl,23.885864312469426,23.381976080001145,24.377689701515525
LA0750,sun,high,amphi,11,gi,0.45511003263513966,0.4000721672590207,0.5167610050811099
